model,threshold,f1score,precision_score,accuracy_score,balanced_accuracy_score,recall_score,roc_auc_score,seed,cv,config,method,config_epochs,config_batch,config_pred_weights,config_input_weights
PARP,0.5,0.4315068493150684,0.2903225806451613,0.5931372549019608,0.6887687687687687,0.84,0.7871071071071071,Seed_119,cv_0,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
DTL,0.5,0.6825396825396826,0.8431372549019608,0.9019607843137256,0.7746546546546547,0.5733333333333334,0.9276076076076076,Seed_119,cv_0,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
PARP,0.5,0.3888888888888889,0.2557077625570776,0.5686274509803921,0.6653841220982429,0.8115942028985508,0.7490487794450857,Seed_119,cv_1,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
DTL,0.5,0.6615384615384615,0.7049180327868853,0.8921568627450981,0.785045530332179,0.6231884057971014,0.889957676029242,Seed_119,cv_1,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
PARP,0.5,0.4200626959247649,0.2925764192139738,0.5465686274509803,0.6175052410901467,0.7444444444444445,0.688469601677149,Seed_119,cv_2,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
DTL,0.5,0.7204301075268819,0.6979166666666666,0.8725490196078431,0.8266247379454927,0.7444444444444445,0.8904262753319357,Seed_119,cv_2,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
PARP,0.5,0.3963414634146341,0.2569169960474308,0.5147058823529411,0.6510510510510511,0.8666666666666667,0.7767367367367367,Seed_120,cv_0,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
DTL,0.5,0.7058823529411764,0.7868852459016393,0.9019607843137256,0.8004804804804805,0.64,0.952072072072072,Seed_120,cv_0,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
PARP,0.5,0.3233532934131736,0.2037735849056604,0.446078431372549,0.5800949082980633,0.782608695652174,0.7091188918814929,Seed_120,cv_1,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
DTL,0.5,0.6821705426356589,0.7333333333333333,0.8995098039215687,0.7952417596511479,0.6376811594202898,0.8867940660937969,Seed_120,cv_1,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
PARP,0.5,0.4089635854341736,0.2734082397003745,0.4828431372549019,0.6005241090146751,0.8111111111111111,0.6741963661774982,Seed_120,cv_2,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
DTL,0.5,0.6888888888888889,0.6888888888888889,0.8627450980392157,0.80041928721174,0.6888888888888889,0.8888190076869322,Seed_120,cv_2,CopiedWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,CopiedWeights,CopiedWeights
PARP,0.5,0.5592417061611374,0.4338235294117647,0.7720588235294118,0.7777177177177177,0.7866666666666666,0.8375175175175176,Seed_100,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.7105263157894737,0.7012987012987013,0.8921568627450981,0.8254654654654654,0.72,0.9232032032032031,Seed_100,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.482051282051282,0.373015873015873,0.7524509803921569,0.7240605361036296,0.6811594202898551,0.7904108417767518,Seed_100,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.5932203389830508,0.7142857142857143,0.8823529411764706,0.7329742208541747,0.5072463768115942,0.88174939079133,Seed_100,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5454545454545454,0.4342105263157895,0.7303921568627451,0.7314465408805031,0.7333333333333333,0.7919636617749826,Seed_100,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.5874125874125875,0.7924528301886793,0.8553921568627451,0.7160377358490566,0.4666666666666667,0.8777078965758212,Seed_100,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.3914373088685015,0.2539682539682539,0.5122549019607843,0.6443843843843844,0.8533333333333334,0.7937537537537539,Seed_101,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.591304347826087,0.85,0.8848039215686274,0.7176576576576577,0.4533333333333333,0.928968968968969,Seed_101,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.3491124260355029,0.2193308550185873,0.4607843137254901,0.6178017186097217,0.855072463768116,0.7410542516352443,Seed_101,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6206896551724138,0.7659574468085106,0.8921568627450981,0.7446453764268308,0.5217391304347826,0.8866658116369545,Seed_101,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4079320113314448,0.2737642585551331,0.4877450980392157,0.599685534591195,0.8,0.6916491963661774,Seed_101,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6857142857142857,0.7058823529411765,0.8651960784313726,0.7940251572327044,0.6666666666666666,0.8843116701607266,Seed_101,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4025157232704403,0.2633744855967078,0.5343137254901961,0.657897897897898,0.8533333333333334,0.8004804804804805,Seed_102,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.603448275862069,0.8536585365853658,0.8872549019607843,0.7243243243243243,0.4666666666666667,0.9309709709709708,Seed_102,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.3578274760383387,0.2295081967213114,0.5073529411764706,0.62851096575606,0.8115942028985508,0.7281219272369716,Seed_102,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6016260162601627,0.6851851851851852,0.8799019607843137,0.7430421957163011,0.5362318840579711,0.8835022017015091,Seed_102,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4235294117647058,0.288,0.5196078431372549,0.6201257861635221,0.8,0.691701607267645,Seed_102,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.5866666666666667,0.7333333333333333,0.8480392156862745,0.719287211740042,0.4888888888888889,0.8738993710691825,Seed_102,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5595854922279793,0.4576271186440678,0.7916666666666666,0.763903903903904,0.72,0.8371171171171171,Seed_103,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6917293233082706,0.7931034482758621,0.8995098039215687,0.7886486486486486,0.6133333333333333,0.924044044044044,Seed_103,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5052631578947367,0.396694214876033,0.7696078431372549,0.7401564704373477,0.6956521739130435,0.8021033730922149,Seed_103,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.5470085470085471,0.6666666666666666,0.8700980392156863,0.7082852379120175,0.463768115942029,0.8814928818776453,Seed_103,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5158371040723982,0.4351145038167939,0.7377450980392157,0.700314465408805,0.6333333333333333,0.7651292802236197,Seed_103,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6744186046511628,0.7073170731707317,0.8627450980392157,0.7844863731656184,0.6444444444444445,0.8769042627533193,Seed_103,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5446009389671361,0.4202898550724637,0.7622549019607843,0.7665465465465465,0.7733333333333333,0.8379579579579581,Seed_104,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.676470588235294,0.7540983606557377,0.8921568627450981,0.7841441441441441,0.6133333333333333,0.922882882882883,Seed_104,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4834123222748815,0.3591549295774648,0.7328431372549019,0.7353469283057585,0.7391304347826086,0.7916078833739473,Seed_104,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6474820143884892,0.6428571428571429,0.8799019607843137,0.7892138001795562,0.6521739130434783,0.8842289769569492,Seed_104,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4979919678714858,0.389937106918239,0.6936274509803921,0.6919287211740042,0.6888888888888889,0.7485324947589098,Seed_104,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.631578947368421,0.7741935483870968,0.8627450980392157,0.7446540880503145,0.5333333333333333,0.8822501747030049,Seed_104,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.6296296296296295,0.5862068965517241,0.8529411764705882,0.7859459459459459,0.68,0.8648248248248248,Seed_105,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6814814814814815,0.7666666666666667,0.8946078431372549,0.7856456456456455,0.6133333333333333,0.9237637637637638,Seed_105,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5526315789473684,0.5060240963855421,0.8333333333333334,0.7438758496857766,0.6086956521739131,0.8088153563336326,Seed_105,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.5901639344262294,0.6792452830188679,0.8774509803921569,0.7357958189047069,0.5217391304347826,0.8873925868923946,Seed_105,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.6030150753768844,0.5504587155963303,0.8063725490196079,0.7562893081761006,0.6666666666666666,0.8047868623340321,Seed_105,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6410256410256411,0.7575757575757576,0.8627450980392157,0.7526205450733753,0.5555555555555556,0.8623340321453529,Seed_105,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4645669291338582,0.329608938547486,0.6666666666666666,0.7131531531531532,0.7866666666666666,0.826146146146146,Seed_106,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.7164179104477612,0.8135593220338984,0.9068627450980392,0.8034834834834834,0.64,0.9238038038038038,Seed_106,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4444444444444444,0.3103448275862069,0.6691176470588235,0.7143131973836091,0.782608695652174,0.7780770381770766,Seed_106,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.5555555555555556,0.6140350877192983,0.8627450980392157,0.7211748108246762,0.5072463768115942,0.867726903509897,Seed_106,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4483985765124555,0.3298429319371728,0.6200980392156863,0.6487421383647798,0.7,0.7412473794549266,Seed_106,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6308724832214765,0.7966101694915254,0.8651960784313726,0.7422431865828092,0.5222222222222223,0.8703004891684137,Seed_106,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5205479452054795,0.3958333333333333,0.7426470588235294,0.7493693693693694,0.76,0.8310910910910911,Seed_107,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6865671641791045,0.7796610169491526,0.8970588235294118,0.7871471471471472,0.6133333333333333,0.9223223223223224,Seed_107,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4465116279069767,0.3287671232876712,0.7083333333333334,0.7032833140951649,0.6956521739130435,0.7698687529391647,Seed_107,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6666666666666667,0.7166666666666667,0.8946078431372549,0.7865204565858663,0.6231884057971014,0.8941473216194263,Seed_107,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5560165975103735,0.4437086092715231,0.7377450980392157,0.740146750524109,0.7444444444444445,0.7837526205450733,Seed_107,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.4680851063829787,0.6470588235294118,0.8161764705882353,0.6550314465408805,0.3666666666666666,0.8424528301886792,Seed_107,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4144736842105262,0.2751091703056768,0.5637254901960784,0.6707507507507507,0.84,0.7952952952952953,Seed_108,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.7183098591549296,0.7611940298507462,0.9019607843137256,0.8159759759759759,0.68,0.9323723723723724,Seed_108,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.3536977491961415,0.2272727272727272,0.5073529411764706,0.6227395151981532,0.7971014492753623,0.7438117224573554,Seed_108,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6620689655172414,0.631578947368421,0.8799019607843137,0.8065281518532769,0.6956521739130435,0.8892309007738018,Seed_108,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4376899696048632,0.301255230125523,0.5465686274509803,0.6374213836477988,0.8,0.7254367575122292,Seed_108,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6052631578947368,0.7419354838709677,0.8529411764705882,0.730398322851153,0.5111111111111111,0.876030747728861,Seed_108,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.437956204379562,0.3015075376884422,0.6225490196078431,0.6912912912912913,0.8,0.8156756756756757,Seed_109,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.7042253521126761,0.746268656716418,0.8970588235294118,0.8078078078078078,0.6666666666666666,0.923883883883884,Seed_109,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.3722627737226277,0.248780487804878,0.5784313725490197,0.6424265743234577,0.7391304347826086,0.7590098755931769,Seed_109,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6356589147286822,0.6833333333333333,0.8848039215686274,0.7690778504553033,0.5942028985507246,0.8908982087127527,Seed_109,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4647887323943662,0.3402061855670103,0.6274509803921569,0.6654088050314465,0.7333333333333333,0.7149545772187282,Seed_109,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6666666666666665,0.75,0.8676470588235294,0.7716981132075471,0.6,0.8738644304682041,Seed_109,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4754098360655737,0.3431952662721893,0.6862745098039216,0.72,0.7733333333333333,0.8321921921921922,Seed_110,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.7172413793103448,0.7428571428571429,0.8995098039215687,0.8196396396396397,0.6933333333333334,0.9293693693693692,Seed_110,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4176706827309236,0.2888888888888888,0.6446078431372549,0.6880210337309222,0.7536231884057971,0.7726689752468898,Seed_110,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6259541984732824,0.6612903225806451,0.8799019607843137,0.7661279979479287,0.5942028985507246,0.879996579881151,Seed_110,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4734982332155477,0.3471502590673575,0.6348039215686274,0.6741090146750524,0.7444444444444445,0.7702655485674353,Seed_110,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6900584795321638,0.7283950617283951,0.8700980392156863,0.7931865828092244,0.6555555555555556,0.8828092243186583,Seed_110,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5126050420168067,0.3742331288343558,0.7156862745098039,0.7535135135135136,0.8133333333333334,0.8387187187187187,Seed_111,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6923076923076923,0.8181818181818182,0.9019607843137256,0.784984984984985,0.6,0.9272872872872874,Seed_111,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4273504273504273,0.303030303030303,0.6715686274509803,0.6927023214056689,0.7246376811594203,0.786755589756744,Seed_111,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6115702479338844,0.7115384615384616,0.8848039215686274,0.7459920482236758,0.5362318840579711,0.8932922919071438,Seed_111,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5259259259259259,0.3944444444444444,0.6862745098039216,0.7230607966457023,0.7888888888888889,0.7744584206848357,Seed_111,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6850828729281768,0.6813186813186813,0.8602941176470589,0.7988469601677148,0.6888888888888889,0.8857442348008386,Seed_111,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4244604316546762,0.2906403940886699,0.6078431372549019,0.6771171171171171,0.7866666666666666,0.8022222222222222,Seed_112,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.578512396694215,0.7608695652173914,0.875,0.7168168168168167,0.4666666666666667,0.9273673673673674,Seed_112,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.391304347826087,0.2608695652173913,0.5882352941176471,0.6656406310119276,0.782608695652174,0.7719208242486426,Seed_112,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.676056338028169,0.6575342465753424,0.8872549019607843,0.8109529306143388,0.6956521739130435,0.8853832670685307,Seed_112,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4437299035369774,0.3122171945701357,0.5759803921568627,0.6443396226415095,0.7666666666666667,0.7326694619147449,Seed_112,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.588235294117647,0.7142857142857143,0.8455882352941176,0.7216981132075472,0.5,0.8669811320754717,Seed_112,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5435897435897435,0.4416666666666666,0.7818627450980392,0.7527327327327327,0.7066666666666667,0.8281681681681682,Seed_113,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6906474820143884,0.75,0.8946078431372549,0.7959759759759759,0.64,0.9326126126126126,Seed_113,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.4867724867724867,0.3833333333333333,0.7622549019607843,0.724188790560472,0.6666666666666666,0.7947928690521995,Seed_113,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.638655462184874,0.76,0.8946078431372549,0.7576632037963319,0.5507246376811594,0.8907272027702963,Seed_113,cv_1,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5357142857142857,0.4477611940298507,0.7450980392156863,0.7169811320754718,0.6666666666666666,0.7727638015373866,Seed_113,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.6363636363636365,0.765625,0.8627450980392157,0.7486373165618448,0.5444444444444444,0.8751572327044026,Seed_113,cv_2,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
PARP,0.5,0.5957446808510639,0.495575221238938,0.8137254901960784,0.7877477477477477,0.7466666666666667,0.8364364364364364,Seed_114,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
DTL,0.5,0.5739130434782609,0.825,0.8799019607843137,0.7094894894894895,0.44,0.9252052052052052,Seed_114,cv_0,DefaultWeights_CopiedWeights_Epochs_10_Batch_16,DTL,10,16,DefaultWeights,CopiedWeights
